dataset,days,ncol,nrow,config_train,alg,ntree,mtry,var,ntree,t_run_s,nfrostorig,ntrain,nfrostsmote,RMSE,r2,Sensitivity,Acc,Precision,Specificity
dacc,1,35,5517,normal,rf,1000,19,junin.temp_min_t,200.242,612,5516,NA,0.01,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,19,junin.temp_min_t,202.559,612,5516,NA,0.16,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,19,junin.temp_min_t,202.389,612,5516,NA,0.06,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,19,junin.temp_min_t,191.534,612,5202,2448,0.2,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,19,junin.temp_min_t,192.655,612,5202,2448,0.46,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,19,junin.temp_min_t,195.3,612,5202,2448,0.02,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,20,junin.temp_min_t,209.922,612,5516,NA,0.15,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,20,junin.temp_min_t,207.913,612,5516,NA,0.11,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,20,junin.temp_min_t,207.57,612,5516,NA,0.12,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,20,junin.temp_min_t,197.364,612,5202,2448,0.44,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,20,junin.temp_min_t,200.529,612,5202,2448,0.25,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,20,junin.temp_min_t,204.41,612,5202,2448,0.28,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,21,junin.temp_min_t,218.175,612,5516,NA,0.1,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,21,junin.temp_min_t,218.164,612,5516,NA,0.09,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,21,junin.temp_min_t,215.949,612,5516,NA,0.14,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,21,junin.temp_min_t,207.321,612,5202,2448,0.16,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,21,junin.temp_min_t,206.667,612,5202,2448,0.13,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,21,junin.temp_min_t,210.238,612,5202,2448,0.29,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,22,junin.temp_min_t,225.635,612,5516,NA,0.13,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,22,junin.temp_min_t,229.622,612,5516,NA,0.19,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,22,junin.temp_min_t,228.247,612,5516,NA,0.04,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,22,junin.temp_min_t,217.454,612,5202,2448,0.37,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,22,junin.temp_min_t,216.543,612,5202,2448,0.16,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,22,junin.temp_min_t,216.645,612,5202,2448,0.12,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,23,junin.temp_min_t,234.437,612,5516,NA,0,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,23,junin.temp_min_t,232.819,612,5516,NA,0,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,23,junin.temp_min_t,238.868,612,5516,NA,0.05,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,23,junin.temp_min_t,223.381,612,5202,2448,0.39,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,23,junin.temp_min_t,227.027,612,5202,2448,0.16,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,23,junin.temp_min_t,225.857,612,5202,2448,0.42,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,24,junin.temp_min_t,245.432,612,5516,NA,0.1,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,24,junin.temp_min_t,246.503,612,5516,NA,0.07,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,24,junin.temp_min_t,247.216,612,5516,NA,0.02,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,24,junin.temp_min_t,233.377,612,5202,2448,0.63,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,24,junin.temp_min_t,232.581,612,5202,2448,0.48,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,24,junin.temp_min_t,231.362,612,5202,2448,0.01,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,25,junin.temp_min_t,254.29,612,5516,NA,0.07,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,25,junin.temp_min_t,250.341,612,5516,NA,0.03,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1000,25,junin.temp_min_t,253.647,612,5516,NA,0.02,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,25,junin.temp_min_t,241.18,612,5202,2448,0.26,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,25,junin.temp_min_t,239.756,612,5202,2448,0.36,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1000,25,junin.temp_min_t,237.972,612,5202,2448,0.17,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,10,junin.temp_min_t,196.063,612,5516,NA,0.23,0,NA,1,NA,1
