"","date","junin.temp_max","junin.humedad_max","junin.temp_med","junin.radiacion_med","junin.humedad_med","junin.temp_min","junin.humedad_min","tunuyan.temp_max","tunuyan.humedad_max","tunuyan.temp_med","tunuyan.radiacion_med","tunuyan.humedad_med","tunuyan.temp_min","tunuyan.humedad_min","agua_amarga.temp_max","agua_amarga.humedad_max","agua_amarga.temp_med","agua_amarga.radiacion_med","agua_amarga.humedad_med","agua_amarga.temp_min","agua_amarga.humedad_min","las_paredes.temp_max","las_paredes.humedad_max","las_paredes.temp_med","las_paredes.radiacion_med","las_paredes.humedad_med","las_paredes.temp_min","las_paredes.humedad_min","la_llave.temp_max","la_llave.humedad_max","la_llave.temp_med","la_llave.radiacion_med","la_llave.humedad_med","la_llave.temp_min","la_llave.humedad_min"
"2001-01-11",2001-01-11,29.93,86,19.325,344.166666666667,44.2083333333333,8.54,12,28.02,84,15.7958333333333,306.25,53.8333333333333,4.85,16,27.04,42,17.6708333333333,153.25,28.125,8.65,14,32.04,61,19.5083333333333,325.625,29.1666666666667,5.42,12,32.12,76,19.6083333333333,327.958333333333,40,5.67,21
"2001-01-12",2001-01-12,31.89,81,22.2833333333333,360.916666666667,46.0833333333333,12.57,20,31.06,84,19.1208333333333,316.291666666667,55.7083333333333,7.72,24,30.52,49,21.3833333333333,158.75,32.4583333333333,10.98,20,33.77,42,24.5304347826087,326.565217391304,31.0434782608696,14.47,24,34.9,54,24.9916666666667,345.125,40.8333333333333,14.18,32
"2001-01-13",2001-01-13,33.87,78,24.4708333333333,351.375,46.4166666666667,15.65,15,32.92,85,22.25,302.708333333333,53.2083333333333,11.72,23,31.76,63,23.7583333333333,149.75,35.6666666666667,16.55,22,33.36,60,24.8708333333333,330.208333333333,35.1666666666667,15.75,22,35.6,62,25.2791666666667,311.541666666667,43.5416666666667,17.4,31
"2001-01-14",2001-01-14,32.61,70,25.0583333333333,347.458333333333,41.8333333333333,20.19,22,31.04,78,22.6333333333333,326.833333333333,43.875,16.58,24,29.98,64,23.0583333333333,151.083333333333,36.5,17.74,25,33.56,46,24.825,306.416666666667,29.6666666666667,18.85,22,35.21,57,25.3173913043478,271.130434782609,38.695652173913,19.46,31
"2001-01-15",2001-01-15,37.05,83,25.9291666666667,331.875,53.4166666666667,15.68,17,33.59,89,21.8625,261.75,64.4166666666667,11.21,28,33.1,51,25.0625,119.291666666667,36.375,17.48,24,39.54,70,27.5625,322.791666666667,39.3333333333333,14.52,24,39.18,80,27.4913043478261,303.869565217391,50.2608695652174,15.49,31
"2001-01-16",2001-01-16,37.18,75,26.9208333333333,310.75,51.3333333333333,18.59,22,34.41,85,23.9041666666667,287,56.75,13.54,28,33.82,51,25.4875,138.708333333333,39.7083333333333,19.23,27,34.77,66,26.2115384615385,246.384615384615,44,18.12,31,37.31,71,27.3208333333333,292.541666666667,50,18.61,30
"2001-01-17",2001-01-17,31.32,67,25.1333333333333,360.875,45,18.79,28,31.6,87,22.5708333333333,324,50.0833333333333,14.44,21,31.27,51,23.4541666666667,154.833333333333,37.4583333333333,17.92,24,29.98,76,23.1208333333333,336.041666666667,42.25,16.65,21,30.65,77,23.076,308.76,50.7,15.62,32
"2001-01-18",2001-01-18,28.87,67,22.8333333333333,283.083333333333,37.4166666666667,17.09,17,28.74,81,19.6625,251.041666666667,47.0833333333333,10.72,15,27.94,50,20.875,117.125,33.7916666666667,14.08,18,27.32,72,20.25,330.125,36.125,13.34,18,27.56,83,21.1791666666667,331.583333333333,45.0416666666667,16.11,25
"2001-01-19",2001-01-19,30.42,60,21.9375,295.625,27.7916666666667,14,9,28.54,80,18.7791666666667,297.416666666667,41.0833333333333,8.08,12,28.05,35,20.0791666666667,144.875,20.6666666666667,12.36,12,30.75,49,19.75,339.291666666667,26.4166666666667,6.49,10,29.95,68,19.6913043478261,326.652173913043,41.0869565217391,6.54,25
"2001-01-20",2001-01-20,32.09,81,23.7208333333333,316.916666666667,53.5,14.49,34,31.71,84,19.9833333333333,302.916666666667,58.3333333333333,7.88,35,30.13,49,21.6583333333333,144.208333333333,36.5,11.49,24,35.45,86,21.9166666666667,312.375,51,9.75,32,34.39,84,22.7692307692308,288.423076923077,59.1923076923077,11.31,41
"2001-01-21",2001-01-21,30.26,93,22.5708333333333,278.125,69.5416666666667,17.12,42,29.8,88,21.4041666666667,255.833333333333,64.7083333333333,14.77,35,28.51,70,21.7708333333333,123.125,53.9583333333333,16.81,34,30.83,85,22.7541666666667,321.916666666667,59.2083333333333,16.86,32,32.07,89,24.1636363636364,357,60.8181818181818,16.94,41
"2001-01-22",2001-01-22,34.54,95,24.8416666666667,337.5,65.6666666666667,17.32,34,31.04,88,21.7791666666667,208.916666666667,65.9583333333333,11.77,39,30.31,65,23.4583333333333,110.208333333333,47.125,15.08,25,31.89,83,23.7666666666667,291.166666666667,60.6666666666667,17.04,44,34.26,86,25.2083333333333,332.791666666667,64.0833333333333,17.66,42
"2001-01-23",2001-01-23,31.55,92,23.8583333333333,272.833333333333,64.75,17.53,42,32.25,87,23.1833333333333,277.458333333333,56.9583333333333,13.39,30,30.91,57,24.3916666666667,137,42.1666666666667,18.23,29,36.66,83,24.2583333333333,264.416666666667,59.5,16.5,29,36.25,90,24.8958333333333,286.333333333333,66.5625,17.27,37
"2001-01-24",2001-01-24,30.55,88,23.2041666666667,352,60.25,17.45,28,30.55,88,21.6291666666667,323.416666666667,62.4166666666667,15.19,28,29.1,82,21.2625,144.958333333333,58.125,14.57,31,32.66,84,23.175,341.875,55.7916666666667,14.59,28,32.25,91,23.6208333333333,356.166666666667,62.3333333333333,15.42,38
"2001-01-25",2001-01-25,33.79,93,25.4875,330.5,63.2083333333333,18.54,31,31.91,89,22.3583333333333,281.125,64.0416666666667,13.62,34,30.16,65,23.2583333333333,126.166666666667,48.9583333333333,16.65,36,35.6,81,24.15,248.6,55.22,16.63,31,35.39,88,25.775,269.791666666667,59,17.66,27
"2001-01-26",2001-01-26,32.5,96,23.3166666666667,357.791666666667,64.9583333333333,15.8,22,32.89,87,23.0541666666667,332.375,54.0833333333333,13.16,24,30.73,70,22.9333333333333,139.666666666667,46.7083333333333,14.72,25,33.59,72,24.5041666666667,339.916666666667,42.4166666666667,13.42,27,34.72,87,25.4375,345.708333333333,53.0416666666667,14.65,33
"2001-01-27",2001-01-27,33.43,85,25.2125,354.541666666667,54.1666666666667,16.96,30,32.63,90,22.7958333333333,272.083333333333,57.75,14.03,28,30.73,66,23.3583333333333,132.166666666667,46.2083333333333,16.58,27,32.5,75,22.0125,265,55.7916666666667,15.29,36,32.99,86,23.6791666666667,254.291666666667,55.7083333333333,14.75,30
"2001-01-28",2001-01-28,29.67,87,22.6416666666667,350.291666666667,51.1666666666667,16.32,22,29.85,80,21.5291666666667,330.458333333333,49.2916666666667,15.06,24,28.15,60,21.8291666666667,160.833333333333,38.6666666666667,16.45,25,30.21,81,21.775,346.666666666667,46.625,12.93,25,32.25,72,23.55,349.958333333333,46.5833333333333,14.75,31
"2001-01-29",2001-01-29,32.74,92,23.3291666666667,353.583333333333,58.9583333333333,13.75,27,32.04,87,20.6458333333333,322.708333333333,59.3333333333333,9.36,30,31.22,55,22.475,157.666666666667,39.875,14.08,22,35.34,62,24.7,318.791666666667,42.75,14.16,26,36.3,81,24.4583333333333,329.916666666667,52.1666666666667,12.49,33
"2001-01-30",2001-01-30,35.45,86,25.025,359.541666666667,54.4166666666667,15.42,21,33.82,89,22.1333333333333,321.708333333333,61.0833333333333,11.67,25,33.38,60,24.2916666666667,159.5,40.5416666666667,14.9,20,37.47,85,25.7541666666667,309.041666666667,46.9583333333333,13.9,11,36.74,91,25.2208333333333,339.583333333333,60.7916666666667,15.06,34
"2001-01-31",2001-01-31,25.49,78,19.4521739130435,204.565217391304,46.8260869565217,15.37,28,24.64,80,18.6958333333333,242.291666666667,46.6666666666667,13.49,28,25.13,54,18.1333333333333,127.666666666667,41.0833333333333,14.16,27,24.08,71,17.225,228.208333333333,44.125,11.42,26,24.72,75,18.2791666666667,251.541666666667,50.5,13.03,32
"2001-02-01",2001-02-01,30.19,78,21.6,353.875,44.2916666666667,14.67,27,31.09,86,17.6875,321.916666666667,58.0416666666667,6.65,22,29.95,56,19.0291666666667,162.375,40.7083333333333,9.88,24,34.75,79,21.2416666666667,332.791666666667,47.5,8.75,22,34.54,84,22.0086956521739,308.826086956522,51.3478260869565,10.44,34
"2001-02-02",2001-02-02,29.93,85,22.9125,333.916666666667,55.25,14.93,29,30.29,88,19.8666666666667,269.375,55.8333333333333,8.24,27,29.54,47,22.1083333333333,147.375,36.6666666666667,13.72,27,26.55,55,21.2,316.833333333333,38.5,14.34,25,27.27,80,21.5708333333333,320.625,47.6666666666667,13.13,28
"2001-02-03",2001-02-03,23.9,75,19.9625,91.0416666666667,43.7916666666667,16.01,30,27.5,82,17.5208333333333,163.125,53.8333333333333,10.62,21,25.73,46,18.8833333333333,89.8333333333333,32.2916666666667,13.24,21,29.33,59,19.375,290.541666666667,37.0416666666667,11.77,19,29.15,73,20.3583333333333,280.041666666667,43,11.47,28
"2001-02-04",2001-02-04,32.71,75,22.4125,311.333333333333,46,14.24,20,30.93,87,19.5416666666667,245.666666666667,60,10.24,22,29.05,50,21.5208333333333,121.666666666667,35.25,14.65,23,33.77,54,24.4708333333333,300.5,36.1666666666667,15.03,24,34.67,76,24.8875,293,51.4583333333333,16.16,33
"2001-02-05",2001-02-05,36.38,87,25.2958333333333,331.166666666667,57.7916666666667,16.14,23,35.16,89,21.9416666666667,281.916666666667,61.5,10.31,24,34.03,48,24.75,147.625,35.2916666666667,15.03,24,38.32,64,27.1125,313.791666666667,37.6666666666667,15.21,22,39.77,70,26.6260869565217,298.478260869565,51.3478260869565,16.22,29
"2001-02-06",2001-02-06,33.92,79,26.3625,330.25,38.875,19.9,13,33.69,87,23.1041666666667,287.25,47.5416666666667,14.44,21,31.94,47,24.4916666666667,151.291666666667,28.625,17.17,12,32.25,61,24,329.75,35.75,12.88,13,34.85,64,25.5708333333333,328.458333333333,41.75,14.75,23
"2001-02-07",2001-02-07,33.87,58,26.25,324,41.4545454545455,20.78,26,33.87,86,22.9458333333333,260.25,56.0833333333333,13.59,27,31.89,49,25.0166666666667,146.291666666667,34.875,19.28,28,31.65,61,23.6291666666667,320.541666666667,35.75,17.3,17,33.69,68,25.175,319.625,40,18.56,25
"2001-02-08",2001-02-08,35.89,84,27.2,320.272727272727,59.5909090909091,20.06,34,35.45,84,24.8833333333333,278.916666666667,60.8333333333333,15.24,33,34.59,54,26.4791666666667,139.25,42.2083333333333,19.21,33,35.52,62,27.1791666666667,282.375,49.4166666666667,21.5,39,36.82,67,28.0958333333333,262.958333333333,54.25,21.06,42
"2001-02-09",2001-02-09,40.13,89,29.8541666666667,333.708333333333,60.8333333333333,22.02,31,39.36,90,27.3916666666667,275.25,62.9166666666667,17.43,28,37.7,60,28.6541666666667,142.5,44.125,20.62,26,38.68,87,28.3583333333333,271.833333333333,57.6666666666667,20.13,13,39.82,84,28.808,262.6,61.08,21.29,36
"2001-02-10",2001-02-10,28.07,68,21.9375,331.416666666667,27.8333333333333,16.19,9,28.28,67,20.8375,271.125,33.8333333333333,12.34,15,28.97,69,20.0916666666667,143.291666666667,38.875,14.57,18,29.05,47,20.5,340.608695652174,24.9130434782609,11,12,27.89,54,20.4875,326.958333333333,34.0833333333333,10.42,22
"2001-02-11",2001-02-11,28.1,64,20.5416666666667,336.5,40.9166666666667,11.77,25,28.87,83,12.6791666666667,136.166666666667,64.125,6.93,16,27.32,51,18.6458333333333,149.333333333333,34.375,10.9,16,27.84,65,17.5375,327.166666666667,42.6666666666667,7.72,24,28.59,61,19.3666666666667,320.791666666667,45.2916666666667,9.93,32
"2001-02-12",2001-02-12,32.12,72,22.0833333333333,347.875,37.125,12.03,9,30.44,86,18.5291666666667,274.833333333333,54,7.59,18,28.85,58,20.5583333333333,150.166666666667,36.2916666666667,11.93,19,32.92,62,21.6416666666667,330.75,32.8333333333333,9.62,13,34.15,83,22.4291666666667,323.166666666667,43.7083333333333,9.16,23
"2001-02-13",2001-02-13,33.85,85,22.5909090909091,367.681818181818,46.0454545454545,11.59,18,33.41,87,18.9375,273.666666666667,58.6666666666667,6.36,18,31.96,46,21.6291666666667,151.833333333333,33.0416666666667,12.36,18,36.69,63,23.1541666666667,326.833333333333,36.5416666666667,9.03,19,36.56,77,23.6875,315.541666666667,47.0416666666667,9.72,30
"2001-02-14",2001-02-14,35.7,87,24.975,326.958333333333,53.8333333333333,15.16,17,33.77,87,22.2666666666667,262.041666666667,57.625,11.31,26,32.5,68,24.5708333333333,140.958333333333,37.3333333333333,16.94,24,37.49,68,25.158,280,43.5,14.47,24,36.74,85,25.65,295.208333333333,51.5,14.13,29
"2001-02-15",2001-02-15,32.4,82,24.8208333333333,321.5,51.9583333333333,18.79,26,32.22,84,22.3583333333333,250.875,57.5416666666667,14.16,26,29.52,76,22.825,109.166666666667,49.7083333333333,17.4,33,34,82,24.3541666666667,322.25,48.9166666666667,14.29,26,34.67,91,24.8583333333333,319.625,59.7083333333333,15.06,34
"2001-02-16",2001-02-16,35.16,82,25.1666666666667,273.541666666667,52.2083333333333,16.94,17,32.63,86,22.0291666666667,196.5,62,14.93,29,30.47,60,22.9333333333333,87.25,46.625,17.38,32,36.35,76,26.6083333333333,295.666666666667,46.0416666666667,18.69,23,36.84,73,27.375,306.208333333333,50.0833333333333,18.97,34
"2001-02-17",2001-02-17,35.6,84,25.1625,324.833333333333,47.8333333333333,15.08,16,34.26,89,22.05,260.458333333333,60.5,11.77,23,32.69,59,24.2125,147.125,40.9583333333333,15.55,25,38.06,55,28.0708333333333,323.125,34.8333333333333,17.38,20,38.58,81,27.1833333333333,316.791666666667,48.3333333333333,14.65,29
"2001-02-18",2001-02-18,37.23,89,25.975,324.666666666667,47.2916666666667,15.13,10,35.45,88,22.4541666666667,258.75,59.0416666666667,11.54,18,34.18,55,25.3208333333333,148.5,35.5416666666667,16.04,20,38.24,52,27.7333333333333,312.041666666667,34.2916666666667,16.94,21,36.66,70,26.3625,299.625,46.2083333333333,15.78,32
"2001-02-19",2001-02-19,38.14,85,25.6238095238095,321.952380952381,46.4285714285714,15.91,12,35.99,88,22.6125,258.708333333333,59.1666666666667,10.72,19,34.98,46,26.0833333333333,143.125,30.375,17.25,18,40.6,58,29.2041666666667,322.666666666667,32.8333333333333,16.6,17,38.92,73,26.9368421052632,243.631578947368,45.5789473684211,15.06,27
"2001-02-20",2001-02-20,38.71,84,26.9916666666667,321.583333333333,45.2916666666667,15.93,12,36.87,89,23.0916666666667,258.375,60.2916666666667,11.65,26,35.03,48,26.1958333333333,144.75,33.2083333333333,16.89,24,40.19,48,29.9583333333333,303,29.7916666666667,17.2,21,38.4,67,27.045,223.65,42.35,15.42,30
"2001-02-21",2001-02-21,33.56,75,25.65,309.5,38.375,19.33,14,33.1,85,22.8833333333333,255.291666666667,50.7916666666667,12.7,17,30.86,48,25.025,145.5,28.2083333333333,20.11,18,31.86,50,23.8833333333333,322.625,30.2083333333333,14.88,22,33.38,49,25.85,311.666666666667,34.875,18.77,26
"2001-02-22",2001-02-22,35.73,71,25.1166666666667,265.333333333333,44.8333333333333,15.55,21,34.08,86,21.5208333333333,216.791666666667,63.25,11.52,26,33.51,48,24.0333333333333,126.458333333333,35.5,15.62,23,37.98,60,25.175,272.416666666667,37.2916666666667,13.49,12,38.89,70,25.35,274.708333333333,46.9166666666667,13.47,30
"2001-02-23",2001-02-23,33.79,76,26.3833333333333,265.125,44.4166666666667,19.36,26,33.38,87,22.425,215.041666666667,54.8333333333333,13.21,19,32.5,48,24.3666666666667,129.916666666667,32.5,17.14,20,32.2,55,26.0833333333333,276,30.5,21.19,11,34.03,59,26.2208333333333,276.333333333333,40.4166666666667,19.62,26
"2001-02-24",2001-02-24,31.86,92,24.025,290.083333333333,69.5416666666667,18.43,42,32.94,88,23.0958333333333,214.708333333333,64.75,16.09,34,31.4,67,23.7708333333333,113.375,50.0833333333333,18.66,32,33.07,63,24.8125,277.291666666667,46.5416666666667,16.83,35,34.67,68,25.125,276.333333333333,52.3333333333333,16.47,39
"2001-02-25",2001-02-25,32.35,91,25.0291666666667,220.333333333333,70.9583333333333,19.15,42,33.18,90,22.9958333333333,249.041666666667,69.6666666666667,14.98,38,31.5,81,23.7916666666667,124.625,58.5416666666667,16.89,39,35.81,81,25.4083333333333,246.208333333333,58,17.81,37,36.17,85,25.924,239.9,63.34,18.9,46
"2001-02-26",2001-02-26,35.19,87,26.575,254.958333333333,64.8333333333333,21.14,38,32.81,89,23.7458333333333,182,73.2916666666667,19.1,44,30.13,77,24.1666666666667,87.7916666666667,62.7083333333333,20.21,47,31.24,89,23.4958333333333,186.208333333333,73.9166666666667,18.64,54,33.25,95,25.1,212.84,75.82,18.77,53
"2001-02-27",2001-02-27,32.97,89,26.3045454545455,244.636363636364,64.6818181818182,21.27,45,31.55,90,23.8625,211.375,71,18.41,45,28.87,83,23.6625,109.541666666667,64.875,20.13,49,30.39,91,22.8291666666667,180.958333333333,77.4583333333333,18.1,52,29.98,94,24.1478260869565,212.434782608696,81.0434782608696,20.08,57
"2001-02-28",2001-02-28,36.64,90,27.725,305.041666666667,62.9583333333333,21.16,35,35.11,90,25.5375,257.416666666667,68.0416666666667,19.36,38,32.48,78,25.425,119.291666666667,60.9166666666667,20.78,41,30.7,94,24.4125,268.375,75.2083333333333,19.85,53,32.04,97,25.2791666666667,259.5,77.125,19.77,54
"2001-03-01",2001-03-01,26.37,87,21.0125,181.541666666667,60.2083333333333,16.55,27,25.91,79,20.75,198.333333333333,51.3333333333333,14.83,31,24.05,75,19.9666666666667,80.4166666666667,45.9583333333333,16.09,30,25.55,81,19.7291666666667,237.875,49.75,14.67,23,26.78,82,20.7583333333333,211.333333333333,51.9166666666667,16.55,32
"2001-03-02",2001-03-02,30.86,97,21.6333333333333,311.708333333333,65.875,13.8,30,30.49,88,18.925,271.416666666667,63.5416666666667,8.67,29,28.87,67,19.6666666666667,144.416666666667,47.6666666666667,11.16,30,33.61,79,22.3,310.833333333333,50.8333333333333,12.21,27,33.64,92,22.9916666666667,277.708333333333,62.9166666666667,14.18,38
"2001-03-03",2001-03-03,34.85,90,24.8625,305.166666666667,64.375,17.43,37,34.41,89,21.3416666666667,267.291666666667,65.8333333333333,10.13,29,32.79,63,23.375,141.875,45.1666666666667,14.16,25,32.71,77,24.3083333333333,305.125,57.7916666666667,16.76,41,34.33,92,24.7458333333333,281.333333333333,66.625,16.16,44
"2001-03-04",2001-03-04,34.13,86,26.3083333333333,207.208333333333,63.4166666666667,21.68,42,32.99,90,22.475,160.083333333333,70.625,14.77,40,32.53,74,23.9208333333333,85.5833333333333,54.4166666666667,19.05,38,31.35,78,24.7708333333333,201.25,56.7083333333333,20.31,32,32.4,92,25.4958333333333,209.166666666667,64.125,19.95,39
"2001-03-05",2001-03-05,30.62,88,23.8,303.083333333333,59.5,17.87,28,30.7,86,21.7333333333333,241.041666666667,59.9166666666667,13.62,24,28.28,70,22.225,129.791666666667,48.5833333333333,16.94,29,29.49,75,21.4416666666667,298.833333333333,51,14.67,28,31.86,81,22.4333333333333,288.25,56.7916666666667,16.01,34
"2001-03-06",2001-03-06,28.12,90,21.1,270.916666666667,54.7916666666667,15.88,21,28.51,85,18.8625,261.708333333333,55.875,11.88,26,25.91,64,19.7708333333333,137.083333333333,42.9166666666667,15.31,30,25.52,65,18.8347826086957,223.695652173913,39.3478260869565,14.93,27,27.94,73,20.1,230.541666666667,45.875,14.8,33
"2001-03-07",2001-03-07,31.5,88,23.5375,238.291666666667,64.0833333333333,16.19,39,31.14,87,19.4,256.458333333333,66.8333333333333,9.62,38,29.28,67,20.9541666666667,138.833333333333,50.875,13.16,35,33.97,68,22.98,260.22,50.38,12.47,35,33.74,85,23.5192307692308,208.211538461538,60.25,13.18,24
"2001-03-08",2001-03-08,33.72,97,24.225,294.458333333333,65.75,16.09,29,33.33,89,21.725,254.208333333333,66.375,12.47,28,31.65,73,23.0833333333333,138.208333333333,52.75,15.75,27,35.86,81,26.0416666666667,293.208333333333,51.3333333333333,16.58,28,35.6,91,26.4166666666667,282,60.4166666666667,16.32,39
"2001-03-09",2001-03-09,36.46,96,25.8583333333333,289.375,65.0833333333333,17.38,28,34.36,90,22.1875,248.833333333333,68.6666666666667,12.31,31,33.1,64,24.1583333333333,136.25,47.5416666666667,15.6,30,37.93,86,26.648,278.92,51.66,16.27,29,38.04,87,27.0875,253.041666666667,62.5416666666667,17.45,38
"2001-03-10",2001-03-10,26.22,87,22.7916666666667,223.083333333333,51.1666666666667,17.4,20,27.92,87,20.8875,235.041666666667,50.3333333333333,15.08,19,26.29,53,22.1833333333333,127.666666666667,34.3333333333333,18.79,21,26.01,67,22.0333333333333,232.416666666667,39.3333333333333,18.66,24,26.91,62,23.9021276595745,409.765957446808,42.3191489361702,19.72,38
"2001-03-11",2001-03-11,22.04,89,17.8625,235.833333333333,71.125,15.29,56,25.98,85,17.1208333333333,199.916666666667,58.9166666666667,9.42,35,23.92,68,17.2666666666667,99.5833333333333,50.0833333333333,11.44,36,18.95,88,14.4541666666667,61.75,75.6666666666667,12.44,42,20.13,93,15.2208333333333,66.7083333333333,85.125,13.13,50
"2001-03-12",2001-03-12,26.6,89,18.6083333333333,199.333333333333,73.9166666666667,14.29,50,26.58,84,17.95,181.666666666667,68.9583333333333,14.11,44,25.34,74,17.3666666666667,98.875,62.3333333333333,13.7,41,30.68,89,19.4291666666667,271.125,68.4583333333333,13.26,40,28.1,95,19,225.75,79.25,13.83,53
"2001-03-13",2001-03-13,23.2,92,20.0125,140.708333333333,77.2916666666667,17.04,64,28.43,88,19.2125,211,70.5833333333333,11.95,41,26.37,76,19.4541666666667,105.75,61.5833333333333,13.93,45,26.01,83,19.9375,189.5,61.7083333333333,16.29,45,26.14,94,20.6041666666667,162.625,68.0416666666667,16.63,46
"2001-03-14",2001-03-14,30.52,98,20.4733333333333,43.8666666666667,84.5333333333333,15.57,50,28.9,88,18.3333333333333,40.5333333333333,79.0666666666667,13.13,47,27.25,83,19.1,24.6,69.5333333333333,14.26,48,32.32,70,24.04,64.3,57,19.08,43,31.89,85,23.1333333333333,34.4666666666667,71.3333333333333,19.03,52
"2001-03-15",2001-03-15,31.37,94,23.6041666666667,182.125,63,18.05,30,29.08,89,20.8833333333333,150.75,67.5,15.03,37,27.89,67,21.7791666666667,85.1666666666667,52.0833333333333,17.32,33,28.3,83,22.1291666666667,177.083333333333,49.5,16.22,26,28.77,95,23.4166666666667,225.041666666667,56.625,18.25,33
"2001-03-16",2001-03-16,29.98,86,22.9458333333333,208.541666666667,61.4583333333333,18.56,46,31.11,85,21.8125,237.041666666667,55.8333333333333,14.7,37,29.82,63,22.05,129.625,48.1666666666667,15.86,37,29.33,76,22.0083333333333,267.208333333333,54.2083333333333,15.65,44,30,83,22.8333333333333,231.041666666667,60.25,18.54,51
"2001-03-17",2001-03-17,33.02,87,25.1833333333333,237.208333333333,69,20.16,43,32.69,90,22.6666666666667,226.791666666667,71.3333333333333,15.06,35,31.01,78,23.3083333333333,126.5,56.7916666666667,15.91,37,36.09,89,25.1583333333333,254.875,59.9166666666667,13.44,35,35.7,97,24.7041666666667,241.666666666667,70.9583333333333,14.54,45
"2001-03-18",2001-03-18,24.7,90,21.7625,126.666666666667,56.7916666666667,18.59,33,24.26,88,19.3166666666667,112.666666666667,61.5,15.21,33,22.53,62,20.1333333333333,67.7916666666667,44.75,17.71,35,27.02,68,20.5375,263.458333333333,44,10.06,26,25.68,74,21.0208333333333,241.041666666667,51.75,14.8,32
"2001-03-19",2001-03-19,27.99,74,18.9166666666667,262.916666666667,37.6666666666667,11.21,9,27.56,85,15.625,238.125,53.1666666666667,5.08,14,25.57,50,16.9708333333333,126.708333333333,34.1666666666667,9.11,17,26.91,63,16.1708333333333,284.208333333333,35.8333333333333,4.95,12,27.89,85,16.1104166666667,137.041666666667,48.7083333333333,6.7,23
"2001-03-20",2001-03-20,28.12,80,18.8,266.041666666667,55.9166666666667,11.08,32,27.79,84,15.7041666666667,222.333333333333,58.8333333333333,4.8,27,25.52,65,17.175,112.541666666667,38.5416666666667,8.13,26,26.89,76,16.2041666666667,260.458333333333,52.5416666666667,6.52,35,26.35,78,16.9125,257.583333333333,59.0416666666667,8.93,46
"2001-03-21",2001-03-21,19.21,94,14.2428571428571,22.6190476190476,89.5238095238095,11.44,80,19.28,85,14.2208333333333,26.4583333333333,77.4166666666667,11.34,68,19,83,13.2375,19.5833333333333,78.6666666666667,10.29,65,17.22,88,12.0583333333333,25,86.5,9.65,76,17.61,93,12.775,29.0416666666667,90.375,10.62,78
"2001-03-22",2001-03-22,11.8,94,10.3583333333333,79.625,90,9.11,80,11.42,83,9.65,45.4583333333333,79.5416666666667,8.06,73,10.47,82,8.77916666666667,22.6666666666667,78.5,7.54,72,10.72,87,9.20833333333333,45.7916666666667,84.8333333333333,7.98,78,11.62,92,10.0708333333333,47.4583333333333,89.9583333333333,8.8,84
"2001-03-23",2001-03-23,15.34,92,11.1416666666667,132.375,78.25,8.49,55,14.36,84,10.1125,105.083333333333,69.2916666666667,7.26,47,11.44,82,8.95833333333333,37.375,70.6666666666667,6.62,57,12.03,86,9.40416666666667,78.5,77.1666666666667,7.29,63,12.39,92,10.2791666666667,70.625,87.5,9,79
"2001-03-24",2001-03-24,19.21,98,12.7708333333333,208.583333333333,76,6.54,48,20.93,85,12.0125,218.25,66.4583333333333,5.29,37,17.22,77,11.2791666666667,93.2083333333333,60.2916666666667,5.34,38,19,84,12.3916666666667,228.208333333333,67.4583333333333,7.29,43,20.42,92,13.8608695652174,220.086956521739,73.4782608695652,9.88,51
"2001-03-25",2001-03-25,22.22,98,14.075,273.541666666667,74.8333333333333,6.18,41,23.23,88,12.325,236.666666666667,69.5833333333333,3.83,37,20.7,81,12.8375,126.625,65.2916666666667,6.59,37,24.9,84,15.175,268.791666666667,59.7916666666667,5.8,31,25.6361276050359,108.939350845503,14.5662864782982,228.937476223184,70.6488082754321,3.58377072155326,42.4061945934221
"2001-03-26",2001-03-26,25.31,98,15.5181818181818,205.363636363636,76.3181818181818,8.65,36,23.07,88,13.2208333333333,118.875,75,6.31,42,22.53,79,14.6791666666667,78.5833333333333,61.4166666666667,8.39,37,24.77,83,16.2041666666667,203.416666666667,65.8333333333333,9.13,44,24.4088777932039,90.1753395975868,17.0389147074739,211.066219559215,68.3294499513821,8.16196053696613,47.1014371243674
"2001-03-27",2001-03-27,27.69,95,18.1083333333333,262.458333333333,70.625,11.13,33,26.68,89,14.9083333333333,226.416666666667,68.9166666666667,5.62,31,24.72,73,16.5458333333333,124.791666666667,53.9583333333333,8.9,32,28.51,85,17.9916666666667,259.041666666667,60.5,9.57,32,28.74,91,23.376,555.8,51.44,9.83,39
"2001-03-28",2001-03-28,28.85,97,19.0958333333333,258.458333333333,68.875,10.39,31,27.66,90,15.8791666666667,223.333333333333,69.4166666666667,5.9,34,25.91,73,17.7541666666667,121.416666666667,54.75,10.13,32,29.93,83,20.2458333333333,257.375,51.7916666666667,9.54,29,29.57,94,19.7260869565217,256.913043478261,64.9565217391304,9,40
"2001-03-29",2001-03-29,25.88,93,18.7375,228.333333333333,70.2916666666667,13.36,43,25.24,88,16.3541666666667,160.333333333333,73.7083333333333,11.42,44,22.79,80,16.5625,85.5416666666667,64.9583333333333,12.54,45,26.45,83,19,192.833333333333,59.5416666666667,11.72,37,26.35,91,19.2625,208.458333333333,67.875,12.54,50
